Daniel,Haley,5,5,-1,1,English,VGVhY2hlci0xNDQ2NDY4,1446468
Danny,Halim,0,0,-1,0,Dance & Theatre,VGVhY2hlci0xODE5NTUz,1819553
Erica,Halk,4.7,2.7,-1,3,English,VGVhY2hlci0xODAzOTAx,1803901
Carrie,Hall,3.3,2.8,-1,9,Writing,VGVhY2hlci0xNDU2MzU3,1456357
Mary,Halloran,2.5,3.5,50,4,Mathematics,VGVhY2hlci0yMTIyNTgy,2122582
Brendan,Hamel-Bissell,4.8,2.1,100,17,Engineering,VGVhY2hlci0yMDI0MDc4,2024078
Reginald,Hamer,3.4,2,-1,80,Mathematics,VGVhY2hlci0xNzUxMDk=,175109
John,Hamer,3.1,3.7,-1,15,History,VGVhY2hlci0xNzA1NTcx,1705571
Mark,Hamer,5,3.5,100,2,Film & Television,VGVhY2hlci0yNzA3Nzkw,2707790
Joanne,Hames,4.6,2.2,100,20,Social Science,VGVhY2hlci01OTEwOTM=,591093
Ridha,Hamidi,2.2,4.3,0,6,Environmental Studies,VGVhY2hlci0xODQwMTkx,1840191
Webster,Hamilton,4.7,1.9,75,48,English,VGVhY2hlci0yNTc4MTI=,257812
Jessica,Hamilton,2.9,2.6,0,9,Intercultural Studies,VGVhY2hlci0xNTkzNzcx,1593771
David,Hamilton,4.7,1.5,95.122,93,Communication,VGVhY2hlci05NjM5OTI=,963992
Richard,Hammerud,3.8,2.2,69.5652,79,Philosophy,VGVhY2hlci0xNTAyMDU=,150205
Noidea,Hammond,0,0,-1,0,Accounting,VGVhY2hlci0xNDE3NTI1,1417525
Nodiea,Hammond,0,0,-1,0,Accounting,VGVhY2hlci0xNDE3NTI3,1417527
Laurienne,Hammond,3.1,3.1,25,7,Accounting,VGVhY2hlci0xNDUzNTEy,1453512
Cassie,Hanna,2.8,2.5,-1,2,Nursing,VGVhY2hlci0xNDE1MjE5,1415219
Joel,Hansen,3.2,3.5,25,98,Mathematics,VGVhY2hlci0yMjU2NjA=,225660
Richard,Hansen,3.6,3.2,72.2222,43,Mathematics,VGVhY2hlci0zMjE0NDg=,321448
Anthony,Hanson,3.3,2.7,48.5714,128,Philosophy,VGVhY2hlci0zNTA4MDM=,350803
Margaret,Hanzimanolis,4.1,2.6,81.8182,63,English,VGVhY2hlci0xMTQ3MTUy,1147152
Rosemary,Hardin,4.1,3.5,78.5714,14,Biology,VGVhY2hlci0yMjYyMjAw,2262200
Candace,Hardy,3.6,2.3,-1,6,English As A Second Language,VGVhY2hlci0xMjU5NTE4,1259518
Leah,Haritan,2.4,2.8,-1,4,Nutrition,VGVhY2hlci0xOTE5NTgz,1919583
Sherwood,Harrington,3.5,2.1,75,229,Astronomy,VGVhY2hlci05MjgzMw==,92833
Andrew,Harsany,5,3,100,1,Administration Of Justice,VGVhY2hlci0yNDcwMjg2,2470286
Zaki,Hasan,4.5,2.8,100,12,Communication,VGVhY2hlci05NzkyNTk=,979259
Sadeghi,Hassanv,1.8,3.8,0,4,Mathematics,VGVhY2hlci0xMzExNDM2,1311436
Patricia,Hassel,4.1,2,100,26,Health Science,VGVhY2hlci00NDA2NjU=,440665
Shannon,Hassett,4.7,2.7,87.8378,204,Psychology,VGVhY2hlci0xMDc5NDMz,1079433
Amber,Hatter,2,4,50,3,Real Estate,VGVhY2hlci0yNTE5NTMw,2519530
Marshall,Hattori,4.2,2.8,-1,91,English,VGVhY2hlci0xNTcxNDE=,157141
Kathleen,Haven,4.3,3.5,75,4,English As A Second Language,VGVhY2hlci0yMTk2MzM0,2196334
Anna,Hawes,0,0,-1,0,Engineering,VGVhY2hlci0yMzU1NDE0,2355414
Steven,Headley,2.6,3.5,0,90,Mathematics,VGVhY2hlci0xMjgzOTM=,128393
Mark,Healy,4.8,1.9,95.4023,202,Psychology,VGVhY2hlci02MzY5NDM=,636943
Lydia,Hearn,4.5,3.2,85.7143,160,English,VGVhY2hlci0xNjc1MzA=,167530
Janice,Hector,2.6,3.9,28.5714,218,Mathematics,VGVhY2hlci04NjcxMw==,86713
Alicia,Hedges,4.8,1.8,100,7,Anthropology,VGVhY2hlci0yNTIxMzIz,2521323
Sam,Hedgpeth,3.8,3.6,-1,14,Accounting,VGVhY2hlci0yMjAwNjg=,220068
Scott,Heffener,0,0,-1,0,Political Science,VGVhY2hlci0xNTg0Mzkx,1584391
Scott,Heffner,3.6,3.6,71.4286,201,Political Science,VGVhY2hlci00NTEwMw==,45103
Gloria,Heistein,2.2,3.4,50,30,English,VGVhY2hlci0xMjkwOTY=,129096
Suzanne,Helfman,4.4,2.1,-1,36,English,VGVhY2hlci0yMjE4MzU=,221835
Julie,Hemker,3.3,2.5,-1,15,English,VGVhY2hlci03MDk3OTA=,709790
Smith,Hemker,0,0,-1,0,English,VGVhY2hlci0xMzY3MTY2,1367166
Bruce,Henderson,2.5,3.8,-1,22,English,VGVhY2hlci0xNTA4NTA=,150850
Vera,Henzl,1.5,2.5,-1,2,Languages,VGVhY2hlci0xMTA4ODIy,1108822
Bill,Hepburn,1.9,2.7,14.2857,21,Computer Information Systems,VGVhY2hlci0yOTkzMzg=,299338
William,Hepburn,0,0,-1,0,Computer Information Systems,VGVhY2hlci0xNTg5ODM5,1589839
John,Herlihy,4.2,4,50,3,Administration Of Justice,VGVhY2hlci0xNTM3MTUw,1537150
Mary Ann,Herlihy,1.8,4.7,50,6,Paralegal Studies,VGVhY2hlci0yMDQ2OTU4,2046958
Alexis,Hernandez,0,0,-1,0,Mathematics,VGVhY2hlci0xOTQ3NzAw,1947700
Guillermo,Hernandez,3.7,2.2,65.3846,29,Business,VGVhY2hlci0xNDExNTYy,1411562
Herminio,Hernando,4.1,1.6,85.7143,12,Career & Life Planning,VGVhY2hlci0xOTEwMDE1,1910015
Deanna,Herrera,0,0,-1,0,Humanities,VGVhY2hlci0yNjUxNTY=,265156
Scott,Hertler,3.9,1.3,71.4286,31,Physical Ed,VGVhY2hlci01MTM1Njc=,513567
David,Hertler,4,1,100,1,Physical Education,VGVhY2hlci0yMzg4Njcy,2388672
Bruce,Heyer,3.9,3.8,60,87,Biology,VGVhY2hlci02ODk4MzI=,689832
Anne,Hickling,3.5,2.6,100,42,History,VGVhY2hlci0yNTg0NTg=,258458
Gail,Hicks,3.4,1.6,66.6667,9,Music,VGVhY2hlci00Mjc0Njk=,427469
Philip,Higgins,4.9,1.2,100,23,Environmental Studies,VGVhY2hlci0xMTEzMzU1,1113355
Nanci,Higgins,5,1,100,1,Reading,VGVhY2hlci0yMzI5NDgx,2329481
Paul,Higham,0,0,-1,0,Mathematics,VGVhY2hlci0yMjgyMjcx,2282271
Mary,Hill,0,0,-1,0,English,VGVhY2hlci0yMDI0NDQ5,2024449
Angela,Hilton,4.8,2,-1,3,English,VGVhY2hlci0xODI3MDY2,1827066
Gretchen,Himes,4,1.9,66.6667,19,English,VGVhY2hlci0zNzg2Njc=,378667
Stephen,Hinerman,4.2,1.5,50,22,Speech,VGVhY2hlci00MjAwODM=,420083
Michael,Hitchcock,3.8,2.2,-1,34,Geography,VGVhY2hlci02MzU2OTM=,635693
Wen,Ho,2.5,1,-1,1,Physics,VGVhY2hlci0xNzcyNjE1,1772615
Peter,Ho,5,2.6,100,8,Physics,VGVhY2hlci0yNjc0MzE0,2674314
Barbara,Hoffman,4.2,1.9,65.625,79,Fine Arts,VGVhY2hlci0xNjc1Njc=,167567
Mike,Holler,4.4,2,100,51,Communication,VGVhY2hlci04OTM3Ng==,89376
Patricia,Holmes,4.7,1.9,91.6667,15,Art,VGVhY2hlci0xODA2NDM2,1806436
Minna,Holopainen,2,4,0,1,Speech Communication,VGVhY2hlci0yMjc2NDMw,2276430
Marcia,Holstrom,3.9,2.7,-1,60,Geography,VGVhY2hlci00NDE1MTA=,441510
Russell,Hong,4.9,1.6,92,142,Speech Communication,VGVhY2hlci0xMDc1NTYw,1075560
Stacy,Hopkins,3.1,2.4,100,7,Paralegal,VGVhY2hlci0xNDgwMTk=,148019
Stacey,Houghton,2.5,4,50,2,Art,VGVhY2hlci0yNzA4NDY0,2708464
Erik,Houser,3.9,2.8,59.0909,45,Mathematics,VGVhY2hlci0xODA1MjE5,1805219
Susan,Houston,0,0,-1,0,Psychology,VGVhY2hlci0yMzAxNDcx,2301471
Wyatt,Howard,4.1,3.2,71.4286,84,Mathematics,VGVhY2hlci0xOTMxMjEx,1931211
David,Howard-Pitney,3.6,2.7,80,170,History,VGVhY2hlci02MDM0Nw==,60347
Steve,Howland,3.8,2.7,53.3333,93,English,VGVhY2hlci0xNzY1NzE=,176571
Jonah,Hoyle,4.6,2.4,94.4444,58,English,VGVhY2hlci0xMjk3Mjcx,1297271
Lisa,Hoyman,4.3,1.7,-1,6,Psychology,VGVhY2hlci0yMDU1Nzgy,2055782
Kristen,Hren,4.6,2.7,-1,28,English,VGVhY2hlci04NTI2OTc=,852697
Catherine,Hrycyck,3.7,2.9,60,36,Nursing,VGVhY2hlci00MzExODQ=,431184
Yiyun,Huang,2.4,3.5,37.5,8,Physics,VGVhY2hlci0yMjI1NDYz,2225463
Meiru,Huang,4,2.6,80,5,Art,VGVhY2hlci0yNTA1NTUw,2505550
Rick,Hubbard,1.3,2.7,12.5,8,Computer Information Systems,VGVhY2hlci0yMzQ2OTM0,2346934
Judy,Hubbard,4.2,2.7,83.3333,123,English,VGVhY2hlci0yMzYzNTM=,236353
Patrick,Huet,2.7,3.7,0,3,Physics,VGVhY2hlci0yMTUyNzk1,2152795
Melinda,Hughes,3.9,1.8,66.6667,17,Human Development,VGVhY2hlci05NzU3MTQ=,975714
Julie,Hughes,4.3,3.2,87.5,22,Art,VGVhY2hlci0yNDE0NzYz,2414763
Julie,Hui,4.2,2.7,53.8462,36,Anthropology,VGVhY2hlci0xODAxOTc2,1801976
Osborne,Hung,0,0,-1,0,Accounting,VGVhY2hlci0xMDIzNDcw,1023470
Lih,Hung,4,2.5,90,59,Accounting,VGVhY2hlci0xMDM0NzE4,1034718
Eb,Hunter,3.6,2.7,-1,59,International Studies,VGVhY2hlci0xNTY0NzI=,156472
Donald,Huntley,3.3,2.5,0,2,Real Estate,VGVhY2hlci0xNDc4Njg0,1478684
Crystal,Hupp,2.7,3.7,25,15,History,VGVhY2hlci0xODE2MDMx,1816031
Linda,Hurkmans,3.5,3,50,57,Psychology,VGVhY2hlci0yMjcyNDc=,227247
Amanda,Hurley,4.8,2.1,-1,23,Accounting,VGVhY2hlci0xODAxMjU3,1801257
Steve,Hurst,3.7,2.2,57.1429,52,Accounting,VGVhY2hlci0zNzk4MTY=,379816
Al,Hussein,0,0,100,0,Computer Information Systems,VGVhY2hlci0yNzQwMzY3,2740367
Ky-Duyen,Huynh,4.2,1.6,100,22,Human Development,VGVhY2hlci02NzAzMTE=,670311
Nga ,Huynh,3.6,3.1,66.6667,9,Reading,VGVhY2hlci0xOTUyMzEy,1952312
Kim,Huynh,5,2,100,1,English,VGVhY2hlci0yNzA2MDQ2,2706046
Kim,Hyunh,0,0,-1,0,English,VGVhY2hlci0yNTI2MzE5,2526319
Tommy,Iao,5,1,100,12,Mathematics,VGVhY2hlci0yMDI4NTY0,2028564
Maryanne,Ifft,4.2,2.3,0,9,English As A Second Language,VGVhY2hlci00ODIzNjI=,482362
Mary,Ignoffo,4.8,1.5,100,34,History,VGVhY2hlci0xNDE5NzY2,1419766
Cena-Turoff,Illanito,0,0,-1,0,Intercultural Studies,VGVhY2hlci0xMzc1NTAx,1375501
Barbara,Illowsky,3.3,3.3,-1,60,Mathematics,VGVhY2hlci0xODc1Mw==,18753
Chigusa,Inaba,4.4,1.9,84.6154,57,International Studies,VGVhY2hlci0yNzUwNjQ=,275064
Betty,Inoue,1,5,0,1,Career & Life Planning,VGVhY2hlci0yNjE4MzY0,2618364
Howard,Irvin,4.7,1.7,-1,18,Social Science,VGVhY2hlci0zNjQ4NDU=,364845
Dennis,Irwin,3.8,2.6,83.3333,19,Film & Television,VGVhY2hlci02MzA5ODQ=,630984
Karl,Isacson,4.8,1.6,100,53,Communication,VGVhY2hlci01Nzg2MTI=,578612
Arianne,Ishaya,2.7,2.8,50,71,Anthropology,VGVhY2hlci0yMzUwODM=,235083
Millia,Ison,2.9,3,36.5385,317,Mathematics,VGVhY2hlci04NjI0Ng==,86246
Anya,Iyengar,4.8,2.2,95.7447,45,Speech Communication,VGVhY2hlci0yMTk2NTE4,2196518
Frances,Jackler,0,0,-1,0,Human Development,VGVhY2hlci0yNTE5MDk2,2519096
Fran,Jackler,3.4,2.2,85.7143,67,Humanities,VGVhY2hlci05ODQ4Ng==,98486
Rashi,Jackman,4.5,1.8,85.1852,54,Humanities,VGVhY2hlci0xNTk4MTg0,1598184
Christopher,Jackson,4.6,2.8,94.4444,34,History,VGVhY2hlci0xNDY1OTY2,1465966
Raymond,Jaeger,3.9,2.4,-1,20,English,VGVhY2hlci0yOTgwMTE=,298011
Husne,Jahan,3.4,2.2,61.1111,66,English,VGVhY2hlci03NzQ0MjY=,774426
Nanda,Jain,3.8,2.3,85.7143,28,Mathematics,VGVhY2hlci0xNzI4MTI0,1728124
Veena,Jain,2.3,3.8,-1,4,Mathematics,VGVhY2hlci0xODAxMDEz,1801013
Jennifer,James,2.9,3.6,66.6667,61,Reading,VGVhY2hlci01MjI5NTM=,522953
Alexis,James,5,2.5,100,2,Accounting,VGVhY2hlci0yMzY5MTA2,2369106
Bridget,James,4.5,1.8,100,33,Meteorology,VGVhY2hlci0xNTA1MDA2,1505006
Moe,Jamil,3.5,2,-1,1,Paralegal Studies,VGVhY2hlci0xNzMzNDAz,1733403
Nirmala ,Janak ,3.3,3.3,61.5385,15,Mathematics,VGVhY2hlci0yMDcxMDc0,2071074
Guharaman,Janakiraman,4.6,3.1,100,20,Computer Information Systems,VGVhY2hlci0xNzM2NjI5,1736629
Diane,Jang-Felder,0,0,-1,0,Child Development,VGVhY2hlci0xNDY2OTA3,1466907
Joshi,Janhavi,4.5,2.1,-1,18,Mathematics,VGVhY2hlci0xNDc3Mzgz,1477383
Rachel,Janowicz,5,3,-1,1,Biology,VGVhY2hlci0xMzEwNDg0,1310484
Topolavic,Jasmina,2.8,3.8,100,9,English As A Second Language,VGVhY2hlci0xNDYwNjc0,1460674
Patricia,Jauch,4.7,1.7,100,7,Fine Arts,VGVhY2hlci01MDU2NDA=,505640
Letha,Jeanpierre,2.5,4.4,75,17,Accounting,VGVhY2hlci00MDUxODk=,405189
Wayne,Jebian,4.7,1.3,-1,3,English,VGVhY2hlci0yMDMyMjA4,2032208
Carl,Jech,3.9,2.4,50,45,Humanities,VGVhY2hlci0zMzQxNjQ=,334164
Caitlin,Jeffrey,4.5,2,-1,1,History,VGVhY2hlci0xNzgxNjUy,1781652
Jebidiah,Jenkins,0,0,-1,0,Physical Ed,VGVhY2hlci04MjcxOTI=,827192
Vickie,Jennings,3.3,2.7,-1,43,Science,VGVhY2hlci0xMzM3MDQ=,133704
Vicki,Jennings,0,0,-1,0,Environmental Studies,VGVhY2hlci0xNjExNDc2,1611476
Kristin,Jensen-Sullivan,3.3,2,-1,2,Biology,VGVhY2hlci0xMjg5OTg2,1289986
Christina,Jethi,1,2.8,22.2222,4,History,VGVhY2hlci0yNzMyOTc5,2732979
Jensen,Jeung,4.4,2.3,77.2727,60,Sociology,VGVhY2hlci0xNTUyMzA0,1552304
Junming,Jiao,0,0,-1,0,Physics,VGVhY2hlci0yNDYwNjE4,2460618
Juming,Jiao,2.8,3.2,17.6471,86,Physics,VGVhY2hlci0yNDM0OTM=,243493
John,Jimenez,4.7,2.6,94.4444,10,Mathematics,VGVhY2hlci0yNjM0NDA3,2634407
Elsa,Jimenez-Samayoa,4.1,3.6,92.3077,8,Biology,VGVhY2hlci0yNTg2MTkw,2586190
Gening,Jin,5,2,100,2,Humanities,VGVhY2hlci0yNjc2Mjg4,2676288
Hansen,Joel,1.7,4.3,50,3,Mathematics,VGVhY2hlci0xNjU2ODg4,1656888
Thot,Johns,0,0,-1,0,English,VGVhY2hlci05MzA2MDk=,930609
Ernie,Johnson,3,3.5,-1,27,Computer Information Systems,VGVhY2hlci00MTkyNjQ=,419264
Elise,Johnson,4.2,2.3,75,76,Psychology,VGVhY2hlci00NDY2ODc=,446687
Patricia,Johnson,4.3,3.6,-1,5,Business,VGVhY2hlci01MjAyNzA=,520270
Robert,Johnson,0,0,-1,0,Biology,VGVhY2hlci0xNTkzNTc1,1593575
Lars,Johnson,4,1,-1,1,Mathematics,VGVhY2hlci0yMDI0ODA4,2024808
Yolanda,Johnson,5,1.5,100,2,Counseling,VGVhY2hlci0yMzI4MzE0,2328314
Kent,Johnson,3.4,2.7,91.6667,51,Biology,VGVhY2hlci0zMTU1NDY=,315546
Mark,Johnson,4.2,2.7,89.4737,10,Physical Education,VGVhY2hlci0xOTk2MDY1,1996065
Frank,Jones,1.7,3.7,-1,111,Mathematics,VGVhY2hlci04Njk2OA==,86968
Bayinaah,Jones,4.1,1.5,-1,34,Sociology,VGVhY2hlci00Nzg2NDE=,478641
Ian,Jones,4,3.7,72.7273,11,Chemistry,VGVhY2hlci0yMjcwMDcy,2270072
Natasha,Joplin,3.3,2.1,45.8333,173,Human Development,VGVhY2hlci0xMDc3MTA=,107710
Carol,Jordan,4,1.2,-1,15,Computer Information Systems,VGVhY2hlci0xNDUxMzc=,145137
Janhavi,Joshi,4.5,2,-1,1,Mathematics & Statistics,VGVhY2hlci0xNTQyMTI3,1542127
Avera,Joshua W,1,2,100,1,Psychology,VGVhY2hlci0xNzM4Njc5,1738679
Benzio,JR,0,0,-1,0,Computer Information Systems,VGVhY2hlci0xMzI5MDE4,1329018
Shirley,Juan,2.7,2.3,0,7,Languages,VGVhY2hlci0xMTA3ODIz,1107823
Peter,Juarez,4.8,1.7,100,16,Dance & Theatre,VGVhY2hlci0yMzUwNDE4,2350418
Zachary,Judson,3.7,3,51.3889,128,Mathematics,VGVhY2hlci0xNjgwNTYz,1680563
Chiu,Judy,0,0,-1,0,Languages,VGVhY2hlci0xNTA0Nzcz,1504773
Clara,Jung,1.9,2.3,33.3333,41,Languages,VGVhY2hlci0xMDQ3MDEz,1047013
Young,Jung,2.6,3.5,50,11,Humanities,VGVhY2hlci0yMDE3NDE1,2017415
Asad,Kabir,2.9,2.4,-1,10,Philosophy,VGVhY2hlci05MzM0ODc=,933487
Faina,Kagan,2.2,3,-1,9,Mathematics & Statistics,VGVhY2hlci0xNjIxNTcz,1621573
Michael,Kaku,4.8,1.5,66.6667,4,Counseling,VGVhY2hlci0xOTIwMzQ0,1920344
Robert,Kalpin,4.4,3.5,91.6667,32,Biology,VGVhY2hlci0xODMwNDY1,1830465
Bob,Kalpin,3.8,3.6,71.4286,14,Biology,VGVhY2hlci0yNDM3Njc1,2437675
Anita,Kandula,3.7,3.3,-1,85,Biology,VGVhY2hlci0xNzU0ODg=,175488
Hiroyo,Kaneko,5,3,66.6667,1,Photography,VGVhY2hlci0yNDc2MDM3,2476037
Juliana,Kang-Robinson,4.3,2.7,-1,32,Art,VGVhY2hlci02MDczMDg=,607308
Simon,Kanga,2.9,3.7,50,72,Biology,VGVhY2hlci0xNjk2NDcw,1696470
Renuka,Kapur,2.8,2.9,53.8462,85,Mathematics,VGVhY2hlci0yMjAwNjY=,220066
Khalida,Kareemi,2,3.5,75,111,English,VGVhY2hlci0yMzM3MjE=,233721
Manisha,Karia,4.6,2.5,92.1569,49,Business,VGVhY2hlci0yMjA2NDIx,2206421
James,Karkas,4,3.2,33.3333,16,Paralegal Studies,VGVhY2hlci0xNzMzNDAx,1733401
Yael,Karmi,4.2,2.2,88,96,Art History,VGVhY2hlci04NjM3MDA=,863700
Laura,Karst,4.8,2.4,100,70,Languages,VGVhY2hlci0yNDMyODU=,243285
Laura,Karst,0,0,-1,0,Language Arts,VGVhY2hlci0xOTUwMjM4,1950238
Gokce,Kasikci,4.6,2.8,83.3333,5,Art,VGVhY2hlci0yMjQ2Mzkz,2246393
Flores,Kathy,1.7,4.6,15.3846,15,English As A Second Language,VGVhY2hlci0xNDAyNjc2,1402676
Dunlap,Katie,2,3.8,-1,4,English As A Second Language,VGVhY2hlci0xMzI5Mjg5,1329289
Rebecca,Katz,3.7,2,-1,3,English,VGVhY2hlci0xOTIwNTg4,1920588
Cynthia,Kaufman,4.6,2.5,90.9091,64,Philosophy,VGVhY2hlci0zMDcxNzg=,307178
Brad,Kava,3.8,2.6,-1,18,Journalism,VGVhY2hlci04MTg3MjA=,818720
Jessica,Kaven,4.9,1.9,-1,25,Speech Communication,VGVhY2hlci0xMTUwMzUy,1150352
Kristina,Keates,5,1,-1,1,Accounting,VGVhY2hlci0xOTA0MjYw,1904260
Carolyn,Keen,3.3,1.8,-1,53,English,VGVhY2hlci0yNDc3ODc=,247787
Rene,Keep,4.8,1,-1,5,Humanities,VGVhY2hlci0xODAxNDY5,1801469
Kohnhorst,Keith,3,3.5,-1,2,English As A Second Language,VGVhY2hlci0xNDU0MDAy,1454002
Steve,Keith P,0,0,-1,0,Computer Aided Design/Dig Imag,VGVhY2hlci0xNzQ4NjI4,1748628
Ingrid,Keller,4.7,1.4,-1,9,German,VGVhY2hlci00NDAwOTI=,440092
David,Kempken,0,0,-1,0,Art,VGVhY2hlci0xOTI0MDgy,1924082
Lie,Keng,5,1,-1,1,Physics,VGVhY2hlci0xNTYxMjQz,1561243
Julie,Kennedy,4.2,3,57.1429,6,Child Development  Education,VGVhY2hlci0yMjEzOTgz,2213983
Joseph,Kennedy,2.4,4.2,40,5,Manufacturing amp CNC Technology,VGVhY2hlci0yMzQzNDEw,2343410
Meghan,Kensler,4.5,1.9,75,42,Ethnic Studies,VGVhY2hlci0zNTQyMDI=,354202
Joan,Kerst,2.8,3.3,-1,3,Law,VGVhY2hlci0xNDY0NTY4,1464568
Kareemi,Khalida,5,1,-1,1,English As A Second Language,VGVhY2hlci0xNTc1NDIw,1575420
Anu,Khanna,4.3,2.1,80.9524,34,International Studies,VGVhY2hlci00NDMzMjc=,443327
Anuradha,Khannna,5,1,100,1,Speech Communication,VGVhY2hlci0yNDI2Mzkz,2426393
Kasra,Khazeni,2.4,4.2,23.8095,17,Physics,VGVhY2hlci0yNTA0MzA0,2504304
Mehrdad,Khosravi,4.2,3.4,72.9927,277,Mathematics,VGVhY2hlci0xMTQ5Mzk1,1149395
Nada,Khouderchah,4,3.2,21.4286,48,Chemistry,VGVhY2hlci0xNzI0MTY1,1724165
Sam,Kiamanesh,0,0,-1,0,Real Estate,VGVhY2hlci0yNzQwMjY1,2740265
Sam,Kiamenish,4.5,2.6,100,5,Business,VGVhY2hlci04NTU2MjE=,855621
Taylor,Kidd,3,2.8,66.6667,6,Engineering,VGVhY2hlci0yMjQ1MjAy,2245202
Curtis,Kifer,3.8,2.8,60.6061,100,Mathematics,VGVhY2hlci05MzU5NTA=,935950
Yong,Kim,3,1.3,-1,4,English,VGVhY2hlci05MTQ1ODY=,914586
Yume,Kim,4.6,1,100,8,Reading,VGVhY2hlci0yMDUxNTM3,2051537
Young Sook,Kim,4.7,2.7,100,3,World Languages,VGVhY2hlci0yNjg0MDYy,2684062
Juliana,King,4.8,1.3,100,6,Nutrition,VGVhY2hlci0yMzIwODEw,2320810
Charles,Klein,2.5,4,42.1053,189,Mathematics,VGVhY2hlci0zNDg5MDk=,348909
Ronald,Kleinman,3.7,3.6,64.2857,14,Computer Information Systems,VGVhY2hlci0xODU2ODg1,1856885
Natasha,Kleit,3.4,3.7,55.5556,17,Art,VGVhY2hlci0yMTcwNjgx,2170681
Julie,Kline,4.4,2.7,100,18,English,VGVhY2hlci0xOTE5NTkw,1919590
Benjamin,Kline,4.7,2.3,91.6667,315,History,VGVhY2hlci0xODc1NQ==,18755
Paul,Klingman,1.6,2.5,0,25,Computer Information Systems,VGVhY2hlci05NjcwMDA=,967000
Paul,Klumpe,5,1.7,100,22,Philosophy,VGVhY2hlci0xOTUyMDk2,1952096
Greg,Knittel,4.2,1.7,75.6098,137,History,VGVhY2hlci05NDM2MQ==,94361
Karen,Knoblaugh,4.2,3.3,100,3,Nutrition,VGVhY2hlci0xOTcyMDk4,1972098
Jennifer,Kockelman,2.2,3.5,-1,19,English,VGVhY2hlci05NTY1MjU=,956525
Namrata,Kodwani,0,0,-1,0,Child Development  Education,VGVhY2hlci0xOTU0MTUw,1954150
Mia,Koh,4.1,2.2,-1,5,Mathematics & Statistics,VGVhY2hlci0xNTQ5NjA3,1549607
Lisa,Kohnhorst,4.8,1.7,100,35,English As A Second Language,VGVhY2hlci0xMjUzNTMz,1253533
Taiki,Kondo,5,5,100,1,Sociology,VGVhY2hlci0yNjYxODg3,2661887
Yukiko,Konishi,3.5,3,42.8571,40,Japanese,VGVhY2hlci0yNzUwNjM=,275063
Scott,Koppel,3,2,100,1,Speech Communication,VGVhY2hlci0yMjc0NDM4,2274438
Abdullahi,Koshin,3.6,1.4,85.1852,35,Economics,VGVhY2hlci0xOTIxNDgx,1921481
Arden,Kragalott,4.1,2.2,87.5,17,Physical Education,VGVhY2hlci0yMTIzOTcx,2123971
Alexander,Kramer,4.7,1.6,100,126,Communication,VGVhY2hlci00MzE0ODM=,431483
George,Krestas,2,3.9,9.5238,251,Mathematics,VGVhY2hlci0xMjk5NDQ2,1299446
Lalitha,Krishnamurthy,2.9,2.1,42.8571,28,Computer Information Systems,VGVhY2hlci0zNjIxNzE=,362171
Tom,Kritzer,4.7,2.3,-1,12,Physics,VGVhY2hlci0xMjExNDk3,1211497
Lisa,Kronoth,0,0,-1,0,English As A Second Language,VGVhY2hlci0xNjM3OTQ5,1637949
Iaroslav,Kryliouk,3.8,2.4,75.7576,145,Mathematics,VGVhY2hlci0xMDY1NTk2,1065596
Duane,Kubo,4.3,2,-1,24,Ethnic Studies,VGVhY2hlci0yOTk5NTI=,299952
Shubhangi Mandar,Kulkarni,3.8,2.2,-1,22,Computer Information Systems,VGVhY2hlci0zNjQ5NDk=,364949
Robert,Kumamoto,4.2,2.5,-1,13,History,VGVhY2hlci0yNDg3MTY=,248716
Yuan,Kuo,3.7,2,-1,3,Mathematics & Statistics,VGVhY2hlci0xODYzMDQx,1863041
Min-Jin,Kuo,5,3.5,100,2,Language Arts,VGVhY2hlci0yNDE1OTcz,2415973
Jackson,Kuo,3.1,2.3,16.6667,21,Languages,VGVhY2hlci0xMDgyNDk5,1082499
Lita,Kurth,3.9,2.7,64.2857,24,English,VGVhY2hlci0xNDIxNjM3,1421637
Chris,Kwak,3.4,3.2,65.9091,170,Accounting,VGVhY2hlci0yMjQ4NDY=,224846
Alexander,Kwiatkowski,4.8,1.6,87.5,8,Physics,VGVhY2hlci0yMzAzNTQw,2303540
Raymond,Kwok,2.3,4.7,-1,3,Physics,VGVhY2hlci0xODg3Mjk5,1887299
Teck,Ky,0,0,100,0,Mathematics & Statistics,VGVhY2hlci0yNzA4OTQ4,2708948
Teck,Ky,4.4,2.4,92.8571,140,Mathematics,VGVhY2hlci0yMjM3MzY=,223736
Frances,Lai,4.3,2.1,100,24,Languages,VGVhY2hlci01NjkxNzc=,569177
Sengupta,Lakshmikanta,2.8,4.2,40.8163,56,Biology,VGVhY2hlci04OTU0MDQ=,895404
Edward,Lam,2,2.4,-1,20,Engineering,VGVhY2hlci0xNzcyNjEz,1772613
Connie,Lam,4.2,2.4,80,5,Mathematics,VGVhY2hlci0yMTQ5NzEw,2149710
Nhon,Lam,5,2.3,100,4,Physical Education,VGVhY2hlci0yMjI5MTgw,2229180
Joseph,Lam,5,2,100,1,Computer Information Systems,VGVhY2hlci0yMzY4NjM1,2368635
Clara,Lam,2.3,3.5,46.6667,139,English,VGVhY2hlci0yMjgwNDM=,228043
Gary,Lamit,3.9,1.4,-1,7,Computer Information Systems,VGVhY2hlci0xMjYxMjM1,1261235
